datetime,source_ip,username,success,failure_reason
2020-01-05 12:20:40.488520,60.7.50.17,zbrown,False,error_wrong_password
2020-01-05 12:20:41.488520,60.7.50.17,zbrown,True,
2020-01-05 12:20:42.488520,60.7.50.17,pbrowf,False,error_wrong_username
2020-01-05 12:20:43.488520,60.7.50.17,pbrowf,False,error_wrong_username
2020-01-05 12:20:44.488520,60.7.50.17,akim,False,error_wrong_password
2020-01-05 12:20:45.488520,60.7.50.17,akim,False,error_wrong_password
2020-01-05 12:20:46.488520,60.7.50.17,kim,False,error_wrong_username
2020-01-05 12:20:47.488520,60.7.50.17,kim,False,error_wrong_username
2020-01-05 12:20:48.488520,60.7.50.17,skim,False,error_wrong_password
2020-01-05 12:20:49.488520,60.7.50.17,skim,False,error_wrong_password
2020-01-05 12:20:50.488520,60.7.50.17,ejones,False,error_wrong_password
2020-01-05 12:20:51.488520,60.7.50.17,ejones,True,
2020-01-05 12:20:52.488520,60.7.50.17,vkim,False,error_wrong_password
2020-01-05 12:20:53.488520,60.7.50.17,vkim,False,error_wrong_password
2020-01-05 12:20:54.488520,60.7.50.17,psmith,False,error_wrong_password
2020-01-05 12:20:55.488520,60.7.50.17,psmith,True,
2020-01-05 12:20:56.488520,60.7.50.17,wsiith,False,error_wrong_username
2020-01-05 12:20:57.488520,60.7.50.17,wsiith,False,error_wrong_username
2020-01-05 12:20:58.488520,60.7.50.17,okid,False,error_wrong_username
2020-01-05 12:20:59.488520,60.7.50.17,okid,False,error_wrong_username
2020-01-05 12:21:00.488520,60.7.50.17,xsmith,False,error_wrong_password
2020-01-05 12:21:01.488520,60.7.50.17,xsmith,False,error_wrong_password
2020-01-05 12:21:02.488520,60.7.50.17,brown,False,error_wrong_username
2020-01-05 12:21:03.488520,60.7.50.17,brown,False,error_wrong_username
2020-01-05 12:21:04.488520,60.7.50.17,njons,False,error_wrong_username
2020-01-05 12:21:05.488520,60.7.50.17,njons,False,error_wrong_username
2020-01-05 12:21:06.488520,60.7.50.17,jlopeh,False,error_wrong_username
2020-01-05 12:21:07.488520,60.7.50.17,jlopeh,False,error_wrong_username
2020-01-05 12:21:08.488520,60.7.50.17,vbopez,False,error_wrong_username
2020-01-05 12:21:09.488520,60.7.50.17,vbopez,False,error_wrong_username
2020-01-05 12:21:10.488520,60.7.50.17,hsmitm,False,error_wrong_username
2020-01-05 12:21:11.488520,60.7.50.17,hsmitm,False,error_wrong_username
2020-01-05 12:21:12.488520,60.7.50.17,omith,False,error_wrong_username
2020-01-05 12:21:13.488520,60.7.50.17,osmith,True,
2020-01-05 12:21:14.488520,60.7.50.17,nlope,False,error_wrong_username
2020-01-05 12:21:15.488520,60.7.50.17,nlope,False,error_wrong_username
2020-01-05 12:21:16.488520,60.7.50.17,nkis,False,error_wrong_username
2020-01-05 12:21:17.488520,60.7.50.17,nkis,False,error_wrong_username
2020-01-05 12:21:18.488520,60.7.50.17,dki,False,error_wrong_username
2020-01-05 12:21:19.488520,60.7.50.17,dki,False,error_wrong_username
2020-01-05 12:21:20.488520,60.7.50.17,hjonbs,False,error_wrong_username
2020-01-05 12:21:21.488520,60.7.50.17,hjonbs,False,error_wrong_username
2020-01-05 12:21:22.488520,60.7.50.17,mlopez,True,
2020-01-05 12:21:23.488520,60.7.50.17,ikim,True,
2020-01-05 12:21:24.488520,60.7.50.17,glopz,False,error_wrong_username
2020-01-05 12:21:25.488520,60.7.50.17,glopz,False,error_wrong_username
2020-01-05 12:21:26.488520,60.7.50.17,zkim,True,
2020-01-05 12:21:27.488520,60.7.50.17,rbrow,False,error_wrong_username
2020-01-05 12:21:28.488520,60.7.50.17,rbrow,False,error_wrong_username
2020-01-05 12:21:29.488520,60.7.50.17,lbrown,False,error_wrong_password
2020-01-05 12:21:30.488520,60.7.50.17,lbrown,False,error_wrong_password
2020-01-05 12:21:31.488520,60.7.50.17,tba,False,error_wrong_username
2020-01-05 12:21:32.488520,60.7.50.17,tba,False,error_wrong_username
2020-01-05 12:21:33.488520,60.7.50.17,mbrown,False,error_wrong_password
2020-01-05 12:21:34.488520,60.7.50.17,mbrown,False,error_wrong_password
2020-01-05 12:21:35.488520,60.7.50.17,cbrown,False,error_wrong_password
2020-01-05 12:21:36.488520,60.7.50.17,cbrown,False,error_wrong_password
2020-01-05 12:21:37.488520,60.7.50.17,dbrow,False,error_wrong_username
2020-01-05 12:21:38.488520,60.7.50.17,dbrown,False,error_wrong_password
2020-01-05 12:21:39.488520,60.7.50.17,xjoneb,False,error_wrong_username
2020-01-05 12:21:40.488520,60.7.50.17,xjoneb,False,error_wrong_username
2020-01-05 12:21:41.488520,60.7.50.17,msmith,False,error_wrong_password
2020-01-05 12:21:42.488520,60.7.50.17,msmith,True,
2020-01-05 12:21:43.488520,60.7.50.17,lopez,False,error_wrong_username
2020-01-05 12:21:44.488520,60.7.50.17,lopez,False,error_wrong_username
2020-01-05 12:21:45.488520,60.7.50.17,lbruwn,False,error_wrong_username
2020-01-05 12:21:46.488520,60.7.50.17,lbrown,False,error_wrong_password
2020-01-05 12:21:47.488520,60.7.50.17,fbrown,True,
2020-01-05 12:21:48.488520,60.7.50.17,jkm,False,error_wrong_username
2020-01-05 12:21:49.488520,60.7.50.17,jkm,False,error_wrong_username
2020-01-05 12:21:50.488520,60.7.50.17,master,True,
2020-01-05 12:21:51.488520,60.7.50.17,admin,False,error_wrong_password
2020-01-05 12:21:52.488520,60.7.50.17,admin,False,error_wrong_password
2020-01-05 12:21:53.488520,60.7.50.17,qkip,False,error_wrong_username
2020-01-05 12:21:54.488520,60.7.50.17,qkim,True,
2020-01-05 12:21:55.488520,60.7.50.17,wki,False,error_wrong_username
2020-01-05 12:21:56.488520,60.7.50.17,wki,False,error_wrong_username
2020-01-05 12:21:57.488520,60.7.50.17,qsmit,False,error_wrong_username
2020-01-05 12:21:58.488520,60.7.50.17,qsmit,False,error_wrong_username
2020-01-05 12:21:59.488520,60.7.50.17,nsmith,False,error_wrong_password
2020-01-05 12:22:00.488520,60.7.50.17,nsmith,True,
2020-01-05 12:22:01.488520,60.7.50.17,vbrown,False,error_wrong_password
2020-01-05 12:22:02.488520,60.7.50.17,vbrown,True,
2020-01-05 12:22:03.488520,60.7.50.17,kgrown,False,error_wrong_username
2020-01-05 12:22:04.488520,60.7.50.17,kbrown,True,
2020-01-05 12:22:05.488520,60.7.50.17,ljoes,False,error_wrong_username
2020-01-05 12:22:06.488520,60.7.50.17,ljoes,False,error_wrong_username
2020-01-05 12:22:07.488520,60.7.50.17,ujones,True,
2020-01-05 12:22:08.488520,60.7.50.17,vjones,True,
2020-01-05 12:22:09.488520,60.7.50.17,ckim,False,error_wrong_password
2020-01-05 12:22:10.488520,60.7.50.17,ckim,True,
2020-01-05 12:22:11.488520,60.7.50.17,tbrozn,False,error_wrong_username
2020-01-05 12:22:12.488520,60.7.50.17,tbrozn,False,error_wrong_username
2020-01-05 12:22:13.488520,60.7.50.17,qlfpez,False,error_wrong_username
2020-01-05 12:22:14.488520,60.7.50.17,qlopez,True,
2020-01-05 12:22:15.488520,60.7.50.17,llopz,False,error_wrong_username
2020-01-05 12:22:16.488520,60.7.50.17,llopz,False,error_wrong_username
2020-01-05 12:22:17.488520,60.7.50.17,pkim,False,error_wrong_password
2020-01-05 12:22:18.488520,60.7.50.17,pkim,False,error_wrong_password
2020-01-05 12:22:19.488520,60.7.50.17,jjonex,False,error_wrong_username
2020-01-05 12:22:20.488520,60.7.50.17,jjonex,False,error_wrong_username
2020-01-05 12:22:21.488520,60.7.50.17,bkim,False,error_wrong_password
2020-01-05 12:22:22.488520,60.7.50.17,bkim,True,
2020-01-05 12:22:23.488520,60.7.50.17,zlopec,False,error_wrong_username
2020-01-05 12:22:24.488520,60.7.50.17,zlopez,False,error_wrong_password
2020-01-05 12:22:25.488520,60.7.50.17,smith,False,error_wrong_username
2020-01-05 12:22:26.488520,60.7.50.17,smith,False,error_wrong_username
2020-01-05 12:22:27.488520,60.7.50.17,rjones,True,
2020-01-05 12:22:28.488520,60.7.50.17,xkbm,False,error_wrong_username
2020-01-05 12:22:29.488520,60.7.50.17,xkbm,False,error_wrong_username
2020-01-05 12:22:30.488520,60.7.50.17,smith,False,error_wrong_username
2020-01-05 12:22:31.488520,60.7.50.17,tsmith,True,
2020-01-05 12:22:32.488520,60.7.50.17,kim,False,error_wrong_username
2020-01-05 12:22:33.488520,60.7.50.17,kim,False,error_wrong_username
2020-01-05 12:22:34.488520,60.7.50.17,uloez,False,error_wrong_username
2020-01-05 12:22:35.488520,60.7.50.17,uloez,False,error_wrong_username
2020-01-05 12:22:36.488520,60.7.50.17,wjooes,False,error_wrong_username
2020-01-05 12:22:37.488520,60.7.50.17,wjooes,False,error_wrong_username
2020-01-05 12:22:38.488520,60.7.50.17,elopet,False,error_wrong_username
2020-01-05 12:22:39.488520,60.7.50.17,elopet,False,error_wrong_username
2020-01-05 12:22:40.488520,60.7.50.17,ylopez,False,error_wrong_password
2020-01-05 12:22:41.488520,60.7.50.17,ylopez,False,error_wrong_password
2020-01-05 12:22:42.488520,60.7.50.17,alpez,False,error_wrong_username
2020-01-05 12:22:43.488520,60.7.50.17,alpez,False,error_wrong_username
2020-01-05 12:22:44.488520,60.7.50.17,zjojes,False,error_wrong_username
2020-01-05 12:22:45.488520,60.7.50.17,zjojes,False,error_wrong_username
2020-01-05 12:22:46.488520,60.7.50.17,sopez,False,error_wrong_username
2020-01-05 12:22:47.488520,60.7.50.17,slopez,False,error_wrong_password
2020-01-05 12:22:48.488520,60.7.50.17,dkim,False,error_wrong_password
2020-01-05 12:22:49.488520,60.7.50.17,dkim,False,error_wrong_password
2020-01-05 12:22:50.488520,60.7.50.17,ubrown,False,error_wrong_password
2020-01-05 12:22:51.488520,60.7.50.17,ubrown,True,
2020-01-05 12:22:52.488520,60.7.50.17,tlpez,False,error_wrong_username
2020-01-05 12:22:53.488520,60.7.50.17,tlopez,False,error_wrong_password
2020-01-05 12:22:54.488520,60.7.50.17,clopez,False,error_wrong_password
2020-01-05 12:22:55.488520,60.7.50.17,clopez,True,
2020-01-05 12:22:56.488520,60.7.50.17,gsmith,False,error_wrong_password
2020-01-05 12:22:57.488520,60.7.50.17,gsmith,False,error_wrong_password
2020-01-05 12:22:58.488520,60.7.50.17,ysmitl,False,error_wrong_username
2020-01-05 12:22:59.488520,60.7.50.17,ysmitl,False,error_wrong_username
2020-01-05 12:23:00.488520,60.7.50.17,tim,False,error_wrong_username
2020-01-05 12:23:01.488520,60.7.50.17,tim,False,error_wrong_username
2020-01-05 12:23:02.488520,60.7.50.17,tjons,False,error_wrong_username
2020-01-05 12:23:03.488520,60.7.50.17,tjones,True,
2020-01-05 12:23:04.488520,60.7.50.17,rjones,False,error_wrong_password
2020-01-05 12:23:05.488520,60.7.50.17,rjones,True,
2020-01-05 12:23:06.488520,60.7.50.17,kjones,False,error_wrong_password
2020-01-05 12:23:07.488520,60.7.50.17,kjones,False,error_wrong_password
2020-01-05 12:23:08.488520,60.7.50.17,dpmith,False,error_wrong_username
2020-01-05 12:23:09.488520,60.7.50.17,dpmith,False,error_wrong_username
2020-01-05 12:23:10.488520,60.7.50.17,bjones,False,error_wrong_password
2020-01-05 12:23:11.488520,60.7.50.17,bjones,True,
2020-01-05 12:23:12.488520,60.7.50.17,xbrown,True,
2020-01-05 12:23:13.488520,60.7.50.17,rsmith,False,error_wrong_password
2020-01-05 12:23:14.488520,60.7.50.17,rsmith,False,error_wrong_password
2020-01-05 12:23:15.488520,60.7.50.17,hlopz,False,error_wrong_username
2020-01-05 12:23:16.488520,60.7.50.17,hlopz,False,error_wrong_username
2020-01-05 12:23:17.488520,60.7.50.17,jsmoth,False,error_wrong_username
2020-01-05 12:23:18.488520,60.7.50.17,jsmoth,False,error_wrong_username
2020-01-05 12:23:19.488520,60.7.50.17,djons,False,error_wrong_username
2020-01-05 12:23:20.488520,60.7.50.17,djons,False,error_wrong_username
2020-01-05 12:23:21.488520,60.7.50.17,lsmiuh,False,error_wrong_username
2020-01-05 12:23:22.488520,60.7.50.17,lsmiuh,False,error_wrong_username
2020-01-05 12:23:23.488520,60.7.50.17,bbrowb,False,error_wrong_username
2020-01-05 12:23:24.488520,60.7.50.17,bbrowb,False,error_wrong_username
2020-01-05 12:23:25.488520,60.7.50.17,smith,False,error_wrong_username
2020-01-05 12:23:26.488520,60.7.50.17,smith,False,error_wrong_username
2020-01-05 12:23:27.488520,60.7.50.17,yjones,True,
2020-01-05 12:23:28.488520,60.7.50.17,asmigh,False,error_wrong_username
2020-01-05 12:23:29.488520,60.7.50.17,asmigh,False,error_wrong_username
2020-01-05 12:23:30.488520,60.7.50.17,ebrow,False,error_wrong_username
2020-01-05 12:23:31.488520,60.7.50.17,ebrow,False,error_wrong_username
2020-01-05 12:23:32.488520,60.7.50.17,klopez,True,
2020-01-05 12:23:33.488520,60.7.50.17,vsmth,False,error_wrong_username
2020-01-05 12:23:34.488520,60.7.50.17,vsmith,False,error_wrong_password
2020-01-05 12:23:35.488520,60.7.50.17,xsith,False,error_wrong_username
2020-01-05 12:23:36.488520,60.7.50.17,xsith,False,error_wrong_username
2020-01-05 12:23:37.488520,60.7.50.17,xloez,False,error_wrong_username
2020-01-05 12:23:38.488520,60.7.50.17,xloez,False,error_wrong_username
2020-01-05 12:23:39.488520,60.7.50.17,arown,False,error_wrong_username
2020-01-05 12:23:40.488520,60.7.50.17,abrown,False,error_wrong_password
2020-01-05 12:23:41.488520,60.7.50.17,qjones,False,error_wrong_password
2020-01-05 12:23:42.488520,60.7.50.17,qjones,False,error_wrong_password
2020-01-05 12:23:43.488520,60.7.50.17,rlopez,False,error_wrong_password
2020-01-05 12:23:44.488520,60.7.50.17,rlopez,True,
2020-01-05 12:23:45.488520,60.7.50.17,jcrown,False,error_wrong_username
2020-01-05 12:23:46.488520,60.7.50.17,jcrown,False,error_wrong_username
2020-01-05 12:23:47.488520,60.7.50.17,fjojes,False,error_wrong_username
2020-01-05 12:23:48.488520,60.7.50.17,fjojes,False,error_wrong_username
2020-01-05 12:23:49.488520,60.7.50.17,nbrown,False,error_wrong_password
2020-01-05 12:23:50.488520,60.7.50.17,nbrown,True,
2020-01-05 12:23:51.488520,60.7.50.17,wlopez,False,error_wrong_password
2020-01-05 12:23:52.488520,60.7.50.17,wlopez,True,
2020-01-05 12:23:53.488520,60.7.50.17,flopez,False,error_wrong_password
2020-01-05 12:23:54.488520,60.7.50.17,flopez,False,error_wrong_password
2020-01-05 12:23:55.488520,60.7.50.17,kkim,False,error_wrong_password
2020-01-05 12:23:56.488520,60.7.50.17,kkim,True,
2020-01-05 12:23:57.488520,60.7.50.17,obrown,False,error_wrong_password
2020-01-05 12:23:58.488520,60.7.50.17,obrown,False,error_wrong_password
2020-01-05 12:23:59.488520,60.7.50.17,fsmih,False,error_wrong_username
2020-01-05 12:24:00.488520,60.7.50.17,fsmih,False,error_wrong_username
2020-01-05 12:24:01.488520,60.7.50.17,rki,False,error_wrong_username
2020-01-05 12:24:02.488520,60.7.50.17,rkim,False,error_wrong_password
2020-01-05 12:24:03.488520,60.7.50.17,ajones,False,error_wrong_password
2020-01-05 12:24:04.488520,60.7.50.17,ajones,False,error_wrong_password
2020-01-05 12:24:05.488520,60.7.50.17,ijons,False,error_wrong_username
2020-01-05 12:24:06.488520,60.7.50.17,ijons,False,error_wrong_username
2020-01-05 12:24:07.488520,60.7.50.17,ekim,False,error_wrong_password
2020-01-05 12:24:08.488520,60.7.50.17,ekim,True,
2020-01-05 12:24:09.488520,60.7.50.17,cjone,False,error_wrong_username
2020-01-05 12:24:10.488520,60.7.50.17,cjone,False,error_wrong_username
2020-01-05 12:24:11.488520,60.7.50.17,usmih,False,error_wrong_username
2020-01-05 12:24:12.488520,60.7.50.17,usmih,False,error_wrong_username
2020-01-05 12:24:13.488520,60.7.50.17,qlopez,False,error_wrong_password
2020-01-05 12:24:14.488520,60.7.50.17,qlopez,True,
2020-01-05 12:24:15.488520,60.7.50.17,esmth,False,error_wrong_username
2020-01-05 12:24:16.488520,60.7.50.17,esmth,False,error_wrong_username
2020-01-05 12:24:17.488520,60.7.50.17,ujones,False,error_wrong_password
2020-01-05 12:24:18.488520,60.7.50.17,ujones,False,error_wrong_password
2020-01-05 12:24:19.488520,60.7.50.17,pjonis,False,error_wrong_username
2020-01-05 12:24:20.488520,60.7.50.17,pjonis,False,error_wrong_username
2020-01-05 12:24:21.488520,60.7.50.17,mim,False,error_wrong_username
2020-01-05 12:24:22.488520,60.7.50.17,mkim,False,error_wrong_password
2020-01-05 12:24:23.488520,60.7.50.17,sjones,False,error_wrong_password
2020-01-05 12:24:24.488520,60.7.50.17,sjones,True,
2020-01-05 12:24:25.488520,60.7.50.17,gbroen,False,error_wrong_username
2020-01-05 12:24:26.488520,60.7.50.17,gbroen,False,error_wrong_username
2020-01-05 12:24:27.488520,60.7.50.17,ssmpth,False,error_wrong_username
2020-01-05 12:24:28.488520,60.7.50.17,ssmpth,False,error_wrong_username
2020-01-05 12:24:29.488520,60.7.50.17,wbrown,False,error_wrong_password
2020-01-05 12:24:30.488520,60.7.50.17,wbrown,True,
2020-01-05 12:24:31.488520,60.7.50.17,qbrwn,False,error_wrong_username
2020-01-05 12:24:32.488520,60.7.50.17,qbrwn,False,error_wrong_username
2020-01-05 12:24:33.488520,60.7.50.17,blopez,False,error_wrong_password
2020-01-05 12:24:34.488520,60.7.50.17,blopez,False,error_wrong_password
2020-01-05 12:34:17.157282,21.20.105.132,ebrown,True,
2020-01-05 13:07:33.365317,214.140.230.252,blopez,True,
2020-01-05 13:13:05.973592,169.196.86.169,okim,True,
2020-01-05 13:15:18.864011,215.222.75.229,okim,True,
2020-01-05 13:18:23.838817,169.196.86.169,okim,True,
2020-01-05 14:12:10.305708,172.212.156.109,pkil,False,error_wrong_username
2020-01-05 14:12:11.305708,172.212.156.109,pkil,False,error_wrong_username
2020-01-05 14:12:12.305708,172.212.156.109,jbrown,False,error_wrong_password
2020-01-05 14:12:13.305708,172.212.156.109,jbrown,True,
2020-01-05 14:12:14.305708,172.212.156.109,aprown,False,error_wrong_username
2020-01-05 14:12:15.305708,172.212.156.109,aprown,False,error_wrong_username
2020-01-05 14:12:16.305708,172.212.156.109,ksmit,False,error_wrong_username
2020-01-05 14:12:17.305708,172.212.156.109,ksmit,False,error_wrong_username
2020-01-05 14:12:18.305708,172.212.156.109,lsmith,False,error_wrong_password
2020-01-05 14:12:19.305708,172.212.156.109,lsmith,True,
2020-01-05 15:04:52.722144,180.163.222.54,qbrown,True,
2020-01-05 16:10:14.623735,134.14.49.41,zjones,True,
2020-01-05 16:44:31.063206,6.165.233.253,zjones,True,
2020-01-05 16:53:58.097758,6.165.233.253,zjones,True,
2020-01-05 16:57:58.339184,6.165.233.253,zjones,True,
2020-01-05 17:24:54.447334,134.14.49.41,zjones,True,
2020-01-05 17:30:53.345748,134.14.49.41,zjones,True,
2020-01-05 18:14:11.414159,63.61.195.205,nkim,False,error_wrong_password
2020-01-05 18:14:12.414159,63.61.195.205,nkim,True,
2020-01-05 18:27:48.650649,63.61.195.205,nkim,True,
2020-01-05 20:31:42.378593,31.12.123.23,sbrown,False,error_wrong_password
2020-01-05 20:31:43.378593,31.12.123.23,sbrown,True,
2020-01-05 20:36:02.951721,6.115.167.34,sbrown,False,error_wrong_password
2020-01-05 20:36:03.951721,6.115.167.34,sbrown,True,
2020-01-05 20:43:33.032150,31.176.216.69,sbrown,True,
2020-01-05 20:51:59.772196,6.115.167.34,sbrown,True,
2020-01-05 21:04:19.715560,33.115.66.20,hkim,True,
2020-01-05 21:10:38.860261,31.176.216.69,sbrown,True,
2020-01-05 21:33:40.461722,31.176.216.69,sbrown,True,
2020-01-05 21:35:32.646907,31.12.123.23,sbrown,True,
2020-01-05 21:42:26.996266,6.115.167.34,sbrown,True,
2020-01-05 22:01:56.710815,3.129.125.21,lsmith,False,error_wrong_password
2020-01-05 22:01:57.710815,3.129.125.21,lsmith,True,
2020-01-05 22:01:58.710815,3.129.125.21,kim,False,error_wrong_username
2020-01-05 22:01:59.710815,3.129.125.21,kim,False,error_wrong_username
2020-01-05 22:02:00.710815,3.129.125.21,hsmith,False,error_wrong_password
2020-01-05 22:02:01.710815,3.129.125.21,hsmith,False,error_wrong_password
2020-01-05 22:02:02.710815,3.129.125.21,qjones,False,error_wrong_password
2020-01-05 22:02:03.710815,3.129.125.21,qjones,False,error_wrong_password
2020-01-05 22:02:04.710815,3.129.125.21,mkim,False,error_wrong_password
2020-01-05 22:02:05.710815,3.129.125.21,mkim,False,error_wrong_password
2020-01-05 22:02:06.710815,3.129.125.21,cjones,False,error_wrong_password
2020-01-05 22:02:07.710815,3.129.125.21,cjones,True,
2020-01-05 22:02:08.710815,3.129.125.21,dkim,False,error_wrong_password
2020-01-05 22:02:09.710815,3.129.125.21,dkim,False,error_wrong_password
2020-01-05 22:02:10.710815,3.129.125.21,llopxz,False,error_wrong_username
2020-01-05 22:02:11.710815,3.129.125.21,llopxz,False,error_wrong_username
2020-01-05 22:02:12.710815,3.129.125.21,xlopez,False,error_wrong_password
2020-01-05 22:02:13.710815,3.129.125.21,xlopez,False,error_wrong_password
2020-01-05 22:02:14.710815,3.129.125.21,ksmith,False,error_wrong_password
2020-01-05 22:02:15.710815,3.129.125.21,ksmith,False,error_wrong_password
2020-01-05 22:02:16.710815,3.129.125.21,hjones,False,error_wrong_password
2020-01-05 22:02:17.710815,3.129.125.21,hjones,True,
2020-01-05 22:02:18.710815,3.129.125.21,nbron,False,error_wrong_username
2020-01-05 22:02:19.710815,3.129.125.21,nbron,False,error_wrong_username
2020-01-05 22:02:20.710815,3.129.125.21,zsith,False,error_wrong_username
2020-01-05 22:02:21.710815,3.129.125.21,zsmith,True,
2020-01-05 22:02:22.710815,3.129.125.21,msmitv,False,error_wrong_username
2020-01-05 22:02:23.710815,3.129.125.21,msmitv,False,error_wrong_username
2020-01-05 22:02:24.710815,3.129.125.21,elopez,False,error_wrong_password
2020-01-05 22:02:25.710815,3.129.125.21,elopez,False,error_wrong_password
2020-01-05 22:02:26.710815,3.129.125.21,rjoes,False,error_wrong_username
2020-01-05 22:02:27.710815,3.129.125.21,rjoes,False,error_wrong_username
2020-01-05 22:02:28.710815,3.129.125.21,bjones,False,error_wrong_password
2020-01-05 22:02:29.710815,3.129.125.21,bjones,False,error_wrong_password
2020-01-05 22:02:30.710815,3.129.125.21,olopez,True,
2020-01-05 22:02:31.710815,3.129.125.21,xbrowq,False,error_wrong_username
2020-01-05 22:02:32.710815,3.129.125.21,xbrown,False,error_wrong_password
2020-01-05 22:02:33.710815,3.129.125.21,rbrown,False,error_wrong_password
2020-01-05 22:02:34.710815,3.129.125.21,rbrown,False,error_wrong_password
2020-01-05 22:02:35.710815,3.129.125.21,qhim,False,error_wrong_username
2020-01-05 22:02:36.710815,3.129.125.21,qhim,False,error_wrong_username
2020-01-05 22:02:37.710815,3.129.125.21,ljim,False,error_wrong_username
2020-01-05 22:02:38.710815,3.129.125.21,ljim,False,error_wrong_username
2020-01-05 22:02:39.710815,3.129.125.21,moster,False,error_wrong_username
2020-01-05 22:02:40.710815,3.129.125.21,moster,False,error_wrong_username
2020-01-05 22:02:41.710815,3.129.125.21,kbrown,True,
2020-01-05 22:02:42.710815,3.129.125.21,rlpez,False,error_wrong_username
2020-01-05 22:02:43.710815,3.129.125.21,rlopez,False,error_wrong_password
2020-01-05 22:02:44.710815,3.129.125.21,wjones,True,
2020-01-05 22:02:45.710815,3.129.125.21,ojons,False,error_wrong_username
2020-01-05 22:02:46.710815,3.129.125.21,ojones,True,
2020-01-05 22:02:47.710815,3.129.125.21,ysmith,False,error_wrong_password
2020-01-05 22:02:48.710815,3.129.125.21,ysmith,False,error_wrong_password
2020-01-05 22:02:49.710815,3.129.125.21,wlpez,False,error_wrong_username
2020-01-05 22:02:50.710815,3.129.125.21,wlopez,False,error_wrong_password
2020-01-05 22:02:51.710815,3.129.125.21,sbown,False,error_wrong_username
2020-01-05 22:02:52.710815,3.129.125.21,sbrown,True,
2020-01-05 22:02:53.710815,3.129.125.21,oim,False,error_wrong_username
2020-01-05 22:02:54.710815,3.129.125.21,oim,False,error_wrong_username
2020-01-05 22:02:55.710815,3.129.125.21,admin,False,error_wrong_password
2020-01-05 22:02:56.710815,3.129.125.21,admin,True,
2020-01-05 22:02:57.710815,3.129.125.21,dlopez,False,error_wrong_password
2020-01-05 22:02:58.710815,3.129.125.21,dlopez,False,error_wrong_password
2020-01-05 22:02:59.710815,3.129.125.21,yvones,False,error_wrong_username
2020-01-05 22:03:00.710815,3.129.125.21,yvones,False,error_wrong_username
2020-01-05 22:03:01.710815,3.129.125.21,gones,False,error_wrong_username
2020-01-05 22:03:02.710815,3.129.125.21,gones,False,error_wrong_username
2020-01-05 22:03:03.710815,3.129.125.21,njones,False,error_wrong_password
2020-01-05 22:03:04.710815,3.129.125.21,njones,False,error_wrong_password
2020-01-05 22:03:05.710815,3.129.125.21,ajones,False,error_wrong_password
2020-01-05 22:03:06.710815,3.129.125.21,ajones,True,
2020-01-05 22:03:07.710815,3.129.125.21,qlopez,False,error_wrong_password
2020-01-05 22:03:08.710815,3.129.125.21,qlopez,False,error_wrong_password
2020-01-05 22:03:09.710815,3.129.125.21,qsmtth,False,error_wrong_username
2020-01-05 22:03:10.710815,3.129.125.21,qsmith,False,error_wrong_password
2020-01-05 22:03:11.710815,3.129.125.21,smith,False,error_wrong_username
2020-01-05 22:03:12.710815,3.129.125.21,smith,False,error_wrong_username
2020-01-05 22:03:13.710815,3.129.125.21,vbcown,False,error_wrong_username
2020-01-05 22:03:14.710815,3.129.125.21,vbcown,False,error_wrong_username
2020-01-05 22:03:15.710815,3.129.125.21,usmith,True,
2020-01-05 22:03:16.710815,3.129.125.21,lbwown,False,error_wrong_username
2020-01-05 22:03:17.710815,3.129.125.21,lbwown,False,error_wrong_username
2020-01-05 22:03:18.710815,3.129.125.21,da,False,error_wrong_username
2020-01-05 22:03:19.710815,3.129.125.21,dba,False,error_wrong_password
2020-01-05 22:03:20.710815,3.129.125.21,pkim,False,error_wrong_password
2020-01-05 22:03:21.710815,3.129.125.21,pkim,False,error_wrong_password
2020-01-05 22:03:22.710815,3.129.125.21,sjones,False,error_wrong_password
2020-01-05 22:03:23.710815,3.129.125.21,sjones,False,error_wrong_password
2020-01-05 22:03:24.710815,3.129.125.21,ibrown,False,error_wrong_password
2020-01-05 22:03:25.710815,3.129.125.21,ibrown,False,error_wrong_password
2020-01-05 22:03:26.710815,3.129.125.21,xjnes,False,error_wrong_username
2020-01-05 22:03:27.710815,3.129.125.21,xjnes,False,error_wrong_username
2020-01-05 22:03:28.710815,3.129.125.21,ykim,False,error_wrong_password
2020-01-05 22:03:29.710815,3.129.125.21,ykim,False,error_wrong_password
2020-01-05 22:03:30.710815,3.129.125.21,yyrown,False,error_wrong_username
2020-01-05 22:03:31.710815,3.129.125.21,ybrown,True,
2020-01-05 22:03:32.710815,3.129.125.21,lsmit,False,error_wrong_username
2020-01-05 22:03:33.710815,3.129.125.21,lsmith,True,
2020-01-05 22:03:34.710815,3.129.125.21,abron,False,error_wrong_username
2020-01-05 22:03:35.710815,3.129.125.21,abron,False,error_wrong_username
2020-01-05 22:03:36.710815,3.129.125.21,nlopez,False,error_wrong_password
2020-01-05 22:03:37.710815,3.129.125.21,nlopez,True,
2020-01-05 22:03:38.710815,3.129.125.21,kjones,False,error_wrong_password
2020-01-05 22:03:39.710815,3.129.125.21,kjones,False,error_wrong_password
2020-01-05 22:03:40.710815,3.129.125.21,bbron,False,error_wrong_username
2020-01-05 22:03:41.710815,3.129.125.21,bbron,False,error_wrong_username
2020-01-05 22:03:42.710815,3.129.125.21,tbrown,False,error_wrong_password
